Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,
Namibia,NAM,46.88039024,47.49919512,48.10109756,48.68607317,49.25714634,49.8152439,50.36478049,50.90873171,51.44904878,51.98829268,52.52717073,53.06590244,53.60312195,54.13629268,54.6647561,55.18712195,55.70439024,56.21468293,56.71534146,57.20485366,57.68295122,58.14897561,58.60246341,59.03882927,59.45131707,59.83904878,60.2045122,60.5415122,60.83687805,61.07253659,61.22495122,61.26912195,61.19,60.97704878,60.62619512,60.09497561,59.33639024,58.37492683,57.27746341,56.13934146,55.12070732,54.40468293,54.10509756,54.27897561,54.92346341,55.97743902,57.32487805,58.78080488,60.18407317,61.44090244,62.48029268,63.27717073,63.88114634,64.34387805,64.68019512,64.91543902,
New Caledonia,NCL,58.63902439,59.03902439,59.43902439,59.88780488,60.33658537,60.78536585,61.23414634,61.68292683,62.13170732,62.5804878,63.02926829,63.47804878,63.92682927,64.37560976,64.82439024,65.27317073,65.72195122,66.17073171,66.30365854,66.43658537,66.5695122,66.70243902,66.9195122,68.58780488,68.06341463,68.76585366,69.06341463,69.42682927,69.45365854,69.08536585,70.48536585,70.35853659,71.61463415,71.65609756,70.67317073,72.0097561,71.99756098,71.73902439,74.37560976,73.87560976,75.16341463,74.83170732,75.10243902,75.27073171,75.51463415,75.16829268,76.46097561,75.94634146,76.45609756,76.96585366,77.47317073,76.72682927,77.12195122,77.32195122,77.57317073,77.77317073,
Niger,NER,35.51504878,35.59426829,35.66546341,35.72963415,35.78780488,35.8434878,35.89965854,35.96434146,36.044,36.14317073,36.26631707,36.41292683,36.583,36.78004878,37.00760976,37.2772439,37.60102439,37.9834878,38.41814634,38.89795122,39.40382927,39.91319512,40.40641463,40.87195122,41.30826829,41.71939024,42.11834146,42.52619512,42.96207317,43.43453659,43.95119512,44.51660976,45.12382927,45.76531707,46.43604878,47.129,47.83958537,48.55921951,49.28029268,49.99721951,50.69795122,51.37202439,52.02139024,52.65456098,53.28243902,53.93685366,54.65456098,55.45502439,56.33729268,57.28502439,58.259,59.20456098,60.07253659,60.82814634,61.4584878,61.96902439,
Nigeria,NGA,37.18295122,37.63826829,38.07907317,38.49985366,38.89912195,39.28087805,39.65112195,40.01885366,40.39358537,40.77929268,41.18102439,41.6022439,42.03846341,42.48617073,42.93987805,43.39758537,43.85926829,44.31692683,44.76007317,45.17719512,45.54780488,45.85241463,46.0835122,46.23960976,46.32421951,46.34529268,46.31826829,46.26365854,46.203,46.14982927,46.11026829,46.08695122,46.07495122,46.07282927,46.08556098,46.11407317,46.15978049,46.2245122,46.31565854,46.44268293,46.624,46.88117073,47.21973171,47.63773171,48.12565854,48.6664878,49.23614634,49.80814634,50.35743902,50.86856098,51.3295122,51.73780488,52.105,52.44214634,52.75426829,53.04887805,
Nicaragua,NIC,46.99882927,47.64565854,48.29587805,48.9505122,49.60807317,50.27063415,50.94129268,51.61953659,52.30085366,52.97812195,53.64365854,54.28673171,54.89917073,55.47592683,56.0134878,56.50892683,56.95785366,57.37,57.75714634,58.12846341,58.49709756,58.87312195,59.26656098,59.6894878,60.1504878,60.66782927,61.25517073,61.91007317,62.61990244,63.3704878,64.135,64.88409756,65.59141463,66.23914634,66.82163415,67.3427561,67.818,68.27409756,68.72880488,69.1902439,69.65807317,70.12741463,70.58587805,71.025,71.44290244,71.83809756,72.21302439,72.57165854,72.91841463,73.25478049,73.58173171,73.90129268,74.21246341,74.5147561,74.81014634,75.09812195,
Netherlands,NLD,73.39268293,73.65268293,73.32390244,73.33707317,73.70414634,73.56878049,73.51292683,73.80414634,73.61268293,73.5395122,73.58560976,73.8095122,73.72707317,74.14390244,74.53682927,74.49878049,74.64707317,75.22146341,75.14512195,75.60609756,75.74317073,75.93439024,75.98853659,76.16414634,76.23317073,76.28463415,76.2704878,76.70512195,76.8902439,76.73414634,76.87804878,77,77.21707317,76.91658537,77.37512195,77.40463415,77.43560976,77.79439024,77.88292683,77.83658537,77.98780488,78.1902439,78.29268293,78.49268293,79.09512195,79.34634146,79.69756098,80.09756098,80.25121951,80.54878049,80.70243902,81.20487805,81.10487805,81.30487805,81.70731707,81.70731707,
Norway,NOR,73.5497561,73.5504878,73.44804878,73.07756098,73.59585366,73.72317073,73.99536585,74.06658537,73.94195122,73.66341463,74.08804878,74.17926829,74.34463415,74.44219512,74.75365854,74.81756098,75.0395122,75.38682927,75.41853659,75.41390244,75.67170732,75.86902439,76.01097561,76.06682927,76.22439024,75.91682927,76.24121951,76.08170732,76.2204878,76.5004878,76.53731707,76.98073171,77.18439024,77.15170732,77.6897561,77.73658537,78.1504878,78.14268293,78.32926829,78.28292683,78.63414634,78.78536585,78.98780488,79.3902439,79.84146341,80.04146341,80.34390244,80.39512195,80.59268293,80.79512195,80.99756098,81.29512195,81.45121951,81.75121951,82.1,82.1,
Nepal,NPL,35.17082927,35.53334146,35.95229268,36.42517073,36.94646341,37.50568293,38.09236585,38.695,39.30363415,39.90878049,40.50443902,41.08814634,41.66287805,42.23612195,42.80887805,43.38709756,43.97529268,44.57839024,45.20092683,45.84539024,46.51180488,47.19821951,47.90217073,48.62068293,49.35421951,50.10626829,50.88029268,51.67821951,52.50002439,53.33968293,54.19473171,55.05863415,55.9244878,56.78529268,57.63309756,58.46441463,59.27729268,60.07168293,60.84760976,61.60009756,62.32663415,63.02219512,63.68680488,64.32043902,64.92258537,65.49429268,66.03607317,66.55192683,67.04536585,67.51839024,67.9714878,68.40663415,68.82331707,69.222,69.60468293,69.97334146,
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,71.23658537,70.98536585,71.23170732,71.2804878,71.32926829,71.22682927,71.12439024,71.47317073,71.12439024,71.47317073,71.27317073,71.77317073,71.82926829,71.66829268,71.92439024,72.2195122,72.42195122,72.16829268,73.0195122,73.06829268,72.82926829,73.62195122,73.72439024,73.77560976,74.37073171,73.82926829,74.12195122,74.17804878,74.42439024,74.82439024,75.37804878,76.03170732,76.12439024,76.43414634,76.88292683,76.73414634,76.78780488,77.33414634,78.08536585,77.8902439,78.63658537,78.69268293,78.84634146,79.14634146,79.54878049,79.85121951,80.04878049,80.15121951,80.35121951,80.70243902,80.70243902,80.90487805,81.15609756,81.40731707,81.40487805,81.45682927,
OECD members,OED,67.35254794,67.74927437,67.75640655,67.97672827,68.37933018,68.50562685,68.7795687,69.01554397,68.98184581,69.18245306,69.50809189,69.78898257,70.08338758,70.26625061,70.68067695,71.03008801,71.30538273,71.66848529,71.84655135,72.18752017,72.24425977,72.61339182,72.95265288,73.0858946,73.37925828,73.52158868,73.78163258,74.07201039,74.21751944,74.48633548,74.66622834,74.86512292,75.14395302,75.265956,75.57072723,75.68104848,76.05791614,76.39750337,76.60729914,76.79019023,77.07243922,77.37934784,77.54092383,77.69034746,78.10959945,78.23815232,78.53910324,78.77666856,78.93811801,79.20639617,79.39299224,79.63619928,79.75884059,79.94016234,80.18213145,80.32480913,
Oman,OMN,42.66707317,43.49102439,44.3005122,45.09553659,45.87658537,46.64168293,47.38434146,48.10707317,48.81834146,49.52814634,50.25841463,51.03107317,51.85963415,52.74902439,53.69629268,54.69295122,55.72253659,56.75965854,57.78231707,58.77560976,59.73,60.64204878,61.51719512,62.35992683,63.16873171,63.94012195,64.67356098,65.37056098,66.03309756,66.66414634,67.26773171,67.84634146,68.4054878,68.94665854,69.47385366,69.98853659,70.4907561,70.97897561,71.45168293,71.91039024,72.35658537,72.79021951,73.21331707,73.62441463,74.023,74.40760976,74.77480488,75.12360976,75.45253659,75.76209756,76.05280488,76.32763415,76.58956098,76.84104878,77.08509756,77.32419512,
Other small states,OSS,51.33497891,51.78668022,52.22616837,52.62630212,53.02545407,53.39519943,53.72421258,54.05958198,54.39257834,54.72512466,55.07170206,55.40684274,55.74833522,56.05504702,56.35506895,56.68935066,57.06821129,57.46659523,57.92926767,58.41668996,58.908504,59.38425395,59.89574543,60.2844141,60.65121515,61.00022192,61.39127177,61.76455555,62.00921672,62.21228703,62.35545615,62.48592474,62.50407731,62.32300559,62.050894,61.86663874,61.71081087,61.38587316,60.93157243,60.63592716,60.45351448,60.34996548,60.49087898,60.74324074,61.20549717,61.80613123,62.46443308,63.18387687,63.8990358,64.56481574,65.11120411,65.54745432,65.8816797,66.185452,66.41520626,66.61455669,
Pakistan,PAK,45.29046341,46.22321951,47.11697561,47.97073171,48.785,49.55980488,50.29668293,50.99612195,51.65956098,52.28797561,52.87926829,53.43182927,53.94412195,54.42012195,54.86180488,55.2732439,55.6584878,56.02214634,56.37078049,56.70746341,57.0372439,57.36258537,57.6824878,57.99792683,58.30895122,58.61807317,58.92436585,59.22734146,59.5264878,59.82129268,60.11121951,60.39621951,60.67621951,60.95017073,61.21953659,61.48529268,61.74795122,62.00856098,62.26760976,62.52314634,62.77317073,63.01370732,63.2407561,63.45834146,63.66746341,63.87763415,64.09939024,64.33873171,64.59814634,64.87609756,65.16256098,65.447,65.71687805,65.96368293,66.18336585,66.37697561,
Panama,PAN,60.88170732,61.3975122,61.89636585,62.37678049,62.84021951,63.29012195,63.73236585,64.17439024,64.62360976,65.082,65.55458537,66.04439024,66.5484878,67.05997561,67.57395122,68.08195122,68.57353659,69.0427561,69.48309756,69.89207317,70.26817073,70.61331707,70.93546341,71.23963415,71.52934146,71.80765854,72.07468293,72.331,72.57717073,72.81573171,73.0462439,73.27126829,73.49073171,73.7055122,73.9154878,74.1215122,74.32541463,74.52504878,74.72082927,74.91365854,75.10197561,75.28529268,75.46268293,75.63531707,75.8037561,75.97163415,76.141,76.31446341,76.49358537,76.67695122,76.86363415,77.05168293,77.23704878,77.41921951,77.59514634,77.76729268,
Peru,PER,47.69158537,48.23292683,48.75278049,49.24865854,49.72804878,50.21443902,50.73678049,51.31853659,51.96919512,52.68726829,53.4537561,54.24168293,55.01758537,55.758,56.45141463,57.09682927,57.7047561,58.29414634,58.881,59.47034146,60.06363415,60.65892683,61.24970732,61.8305122,62.39936585,62.95482927,63.49443902,64.01921951,64.53217073,65.0347561,65.53043902,66.02365854,66.51736585,67.0134878,67.5125122,68.01543902,68.5237561,69.03253659,69.53680488,70.03009756,70.50743902,70.95987805,71.38387805,71.7764878,72.13619512,72.4585122,72.74343902,72.99695122,73.22502439,73.43614634,73.63980488,73.84497561,74.05765854,74.28385366,74.52553659,74.78073171,
Philippines,PHL,57.81192683,58.12226829,58.42885366,58.73260976,59.03307317,59.33326829,59.6362439,59.94212195,60.24546341,60.54034146,60.8132439,61.04617073,61.23109756,61.36897561,61.46534146,61.53619512,61.59958537,61.6775122,61.79,61.94558537,62.1547561,62.42102439,62.73241463,63.07339024,63.43343902,63.79856098,64.15373171,64.48792683,64.79163415,65.05936585,65.28807317,65.48126829,65.64846341,65.79965854,65.93885366,66.07056098,66.1977561,66.32146341,66.44217073,66.56190244,66.68212195,66.80239024,66.92165854,67.03892683,67.15419512,67.2664878,67.3747561,67.47902439,67.58078049,67.68104878,67.78331707,67.89065854,68.00707317,68.13156098,68.26563415,68.4067561,
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.06926829,,,,,71.84463415,,,,,70.49365854,,,,,69.12926829,,,,,,,,,,,
Papua New Guinea,PNG,38.4622439,39.0595122,39.71739024,40.43787805,41.2164878,42.03719512,42.87956098,43.7174878,44.53090244,45.30821951,46.04092683,46.72746341,47.38131707,48.01482927,48.63736585,49.2705122,49.93885366,50.64929268,51.39346341,52.15270732,52.88370732,53.53129268,54.05812195,54.44563415,54.70043902,54.85226829,54.94907317,55.05160976,55.20280488,55.42202439,55.70934146,56.04707317,56.39919512,56.73846341,57.05592683,57.35195122,57.63085366,57.90629268,58.1895122,58.48487805,58.79929268,59.1387561,59.50139024,59.87978049,60.265,60.64307317,60.99553659,61.31141463,61.5822439,61.80804878,61.99482927,62.15263415,62.29990244,62.44917073,62.60692683,62.77668293,
Poland,POL,67.6804878,67.77804878,67.42682927,68.37560976,68.62926829,69.42926829,69.82682927,69.42439024,70.2195122,69.7195122,69.86829268,69.61219512,70.66585366,70.66341463,71.11707317,70.56097561,70.65609756,70.40243902,70.35121951,70.75121951,70.09756098,71.05121951,71.10243902,71,70.8,70.54878049,70.84878049,70.89756098,71.33170732,71.04390244,70.8902439,70.58780488,71.0902439,71.59512195,71.69512195,71.89268293,72.24634146,72.64634146,72.99756098,73.04390244,73.74878049,74.2,74.49756098,74.59756098,74.84634146,74.99512195,75.14390244,75.24390244,75.54390244,75.69512195,76.24634146,76.69512195,76.74634146,77,77.60243902,78.20487805,
Pre-demographic dividend,PRE,38.83377419,39.28134119,39.72404589,40.16164756,40.59518957,41.02804488,41.46392583,41.90560546,42.35433728,42.80942453,43.27051809,43.73745366,44.20630033,44.67267321,45.13167022,45.57858884,46.00914776,46.41996509,46.80911828,47.1748468,47.51558957,47.83064687,48.12111945,48.38662155,48.62586944,48.83500329,49.0108105,49.15306986,49.26528938,49.35433156,49.42448201,49.47924707,49.52478396,49.56842947,49.61837196,49.6830824,49.7726824,49.89644247,50.06502512,50.28916636,50.58345227,50.9598783,51.41474398,51.93832354,52.51897117,53.14252006,53.79355259,54.45421209,55.10723619,55.73828294,56.33495434,56.89001605,57.40687757,57.88891105,58.33568214,58.74866735,
Puerto Rico,PRI,68.71960976,68.94265854,69.14492683,69.35497561,69.59226829,69.86973171,70.18619512,70.52453659,70.86721951,71.2082439,71.54373171,71.86985366,72.18226829,72.47804878,72.75121951,72.9942439,73.20056098,73.369,73.50385366,73.61002439,73.70229268,73.7984878,73.90858537,74.03663415,74.17763415,74.30868293,74.40039024,74.43046341,74.39358537,74.29895122,74.16917073,74.03880488,73.94636585,73.92087805,73.97690244,74.12507317,74.3624878,74.66663415,75.01141463,75.38117073,76.68926829,77.06682927,77.7604878,78.07121951,78.17585366,78.29609756,78.41634146,78.42585366,77.90646341,78.15326829,78.41163415,78.67317073,78.92541463,79.15943902,79.37473171,79.57231707,
Korea Dem. People's Rep.,PRK,51.07717073,51.4382439,51.82531707,52.34504878,53.05487805,53.96695122,55.04121951,56.17370732,57.27714634,58.31943902,59.28263415,60.1647561,60.98590244,61.76060976,62.48843902,63.16485366,63.78639024,64.35197561,64.86409756,65.3272439,65.74541463,66.12519512,66.47302439,66.79741463,67.10570732,67.4272439,67.79931707,68.21880488,68.65768293,69.0734878,69.34431707,69.32531707,68.95170732,68.23026829,67.22821951,66.11729268,65.12419512,64.44195122,64.1915122,64.39526829,64.98256098,65.80365854,66.64829268,67.35473171,67.85982927,68.157,68.2927561,68.37619512,68.49195122,68.66404878,68.90002439,69.18790244,69.49419512,69.79195122,70.07468293,70.33792683,
Portugal,PRT,62.80892683,63.25236585,63.69414634,64.13229268,64.56385366,64.98946341,65.40626829,65.81682927,66.22165854,66.6217561,67.07317073,66.77073171,68.32439024,67.52439024,68.0195122,68.3097561,68.86097561,70.01219512,70.31707317,71.16829268,71.21463415,71.61463415,72.41463415,72.26585366,72.51463415,72.81463415,73.26585366,73.66585366,73.71463415,74.26585366,73.96585366,74.01463415,74.31219512,74.51219512,74.91463415,75.31219512,75.26097561,75.41219512,75.71219512,75.96341463,76.31463415,76.81463415,77.06585366,77.2195122,77.67073171,78.07073171,78.4195122,78.32195122,78.52439024,78.72682927,79.02682927,80.47073171,80.37317073,80.72195122,81.12195122,81.52195122,
Paraguay,PRY,63.79370732,64.01826829,64.22690244,64.41104878,64.57021951,64.70780488,64.83573171,64.96646341,65.10895122,65.26573171,65.43339024,65.6065122,65.77521951,65.93209756,66.07614634,66.20690244,66.32580488,66.43878049,66.5497561,66.66070732,66.77109756,66.87895122,66.98378049,67.08658537,67.18887805,67.29468293,67.411,67.53985366,67.6832439,67.84217073,68.01260976,68.19104878,68.37046341,68.55085366,68.7307561,68.91521951,69.11280488,69.32704878,69.56146341,69.81253659,70.07468293,70.33985366,70.59743902,70.84239024,71.07117073,71.28631707,71.49185366,71.69482927,71.89882927,72.10231707,72.30129268,72.48719512,72.654,72.79917073,72.92170732,73.02563415,
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.05287805,68.39453659,68.71707317,69.02695122,69.32668293,69.61531707,69.88787805,70.14039024,70.36941463,70.57492683,70.75890244,70.92226829,71.06997561,71.20753659,71.33946341,71.47087805,71.60587805,71.74704878,71.89495122,72.05109756,72.21492683,72.38539024,72.55885366,72.7322439,72.90402439,73.07419512,
Pacific island small states,PSS,53.67002941,54.14033352,54.60786792,55.07015758,55.52572445,55.97287602,56.41383061,56.8492529,57.27819454,57.69965377,58.11329481,58.5179868,58.91416251,59.30165501,59.6813295,60.05389909,60.41931295,60.77517056,61.11860687,61.44570504,61.74577516,62.00864034,62.23091625,62.41499053,62.56531712,62.69629357,62.82529639,63.21210555,63.14740224,63.36569117,63.67857241,63.92838,64.2488858,64.57309037,64.89290952,65.26875507,65.50708722,65.80763025,66.10905109,66.43958201,66.70529086,66.99883825,67.28137451,67.55261983,67.81153491,68.06800177,68.29005078,68.51252025,68.72706046,68.9355065,69.13898191,69.33835472,69.53393588,69.72655672,69.91698582,70.10616856,
Post-demographic dividend,PST,68.72914066,69.13537372,69.14426622,69.35750403,69.77277638,69.868584,70.12137629,70.37100109,70.30137316,70.50544611,70.82932243,71.10387107,71.34065578,71.50151963,71.88040346,72.22841293,72.46370692,72.80311039,72.93886711,73.23247097,73.26385238,73.58174051,73.90157031,74.01193229,74.30589007,74.4452163,74.69432777,74.98719178,75.08383278,75.33561138,75.46073696,75.56423778,75.79502446,75.80597669,76.05686228,76.07769536,76.41665982,76.75077847,76.96309644,77.12261244,77.36092131,77.66666252,77.79068147,77.91645597,78.35458656,78.44774748,78.77083071,79.02362228,79.17073305,79.49270685,79.7070082,79.97431755,80.10554529,80.29267749,80.52569806,80.64506396,
French Polynesia,PYF,56.35704878,56.78463415,57.17065854,57.54607317,57.92987805,58.33119512,58.74612195,59.15680488,59.54931707,59.92514634,60.2802439,60.61304878,60.92892683,61.23919512,61.5572439,61.91036585,62.32887805,62.82426829,63.39558537,64.03246341,64.70556098,65.37760976,66.00939024,66.57263415,67.05453659,67.45187805,67.77439024,68.04995122,68.30734146,68.56173171,68.82860976,69.12078049,69.44034146,69.78456098,70.15492683,70.54421951,70.94336585,71.33904878,71.72380488,72.09339024,72.45,72.80068293,73.15263415,73.51056098,73.87031707,74.22668293,74.56995122,74.89197561,75.18665854,75.45346341,75.69539024,75.91702439,76.12702439,76.33407317,76.54168293,76.75241463,
Qatar,QAT,61.20607317,61.96780488,62.73002439,63.4922439,64.25292683,65.00758537,65.75373171,66.48385366,67.18995122,67.86702439,68.50704878,69.1035122,69.65592683,70.1652439,70.63246341,71.06056098,71.453,71.81678049,72.15839024,72.48285366,72.79165854,73.08736585,73.36697561,73.632,73.882,74.11943902,74.34285366,74.55373171,74.75204878,74.93882927,75.11607317,75.28229268,75.4404878,75.59014634,75.73278049,75.86990244,76.0024878,76.13053659,76.25556098,76.37704878,76.4955122,76.60743902,76.71331707,76.81468293,76.91607317,77.02353659,77.14560976,77.28685366,77.4487561,77.62980488,77.8255122,78.02780488,78.22765854,78.4184878,78.59680488,78.76258537,
Romania,ROU,65.64243902,66.41587805,67.02907317,67.44107317,67.65043902,67.69785366,67.65946341,67.62690244,67.6712439,67.81443902,68.05592683,68.50414634,68.4702439,69.00560976,69.4997561,69.61390244,69.69878049,69.74195122,69.4804878,69.15317073,69.09097561,69.36829268,69.53170732,69.72634146,69.65878049,69.70682927,69.49634146,69.22682927,69.38804878,69.53073171,69.74121951,69.78439024,69.78439024,69.56341463,69.5097561,69.45609756,69.10487805,69.00487805,69.80731707,70.51219512,71.16341463,71.16097561,71.0097561,71.3097561,71.59427561,71.87889512,72.16341463,72.56585366,72.56585366,73.3097561,73.45853659,74.4097561,74.41219512,75.06341463,74.96097561,74.96097561,
Russian Federation,RUS,66.05529268,66.59702439,67.02141463,67.33990244,67.5665122,67.71885366,67.8125122,67.86014634,67.87434146,67.86712195,68.13365854,68.37658537,68.30853659,68.29463415,68.3202439,67.72390244,67.48756098,67.37634146,67.39097561,67.11439024,67.03390244,67.26390244,67.80609756,67.65268293,67.20268293,67.85682927,69.3897561,69.44,69.46439024,69.17170732,68.88609756,68.47439024,66.87317073,64.93585366,64.46707317,64.69073171,65.85414634,66.69878049,67.0297561,65.98219512,65.48365854,65.38341463,65.12878049,65.04780488,65.47097561,65.5297561,66.72756098,67.58682927,67.94926829,68.68463415,68.84121951,69.68390244,70.07219512,70.57878049,70.74365854,70.90853659,
Rwanda,RWA,42.24929268,42.5487561,42.83770732,43.11312195,43.37053659,43.60141463,43.79726829,43.95960976,44.09146341,44.19982927,44.29078049,44.36736585,44.44360976,44.5394878,44.67495122,44.8994878,45.26709756,45.78617073,46.43656098,47.17509756,47.98839024,48.8664878,49.71926829,50.40839024,50.78063415,50.45185366,48.98963415,46.30509756,42.54792683,38.04180488,33.48512195,29.74582927,27.48365854,27.07890244,28.56812195,31.6345122,35.65919512,39.80480488,43.41519512,46.22607317,48.19236585,49.50768293,50.60480488,51.81207317,53.19763415,54.75160976,56.38665854,57.946,59.31534146,60.46597561,61.40178049,62.15536585,62.79936585,63.39482927,63.96565854,64.52453659,
South Asia,SAS,41.9605969,42.60003816,43.24369037,43.88669683,44.5373859,45.18059778,45.80955601,46.41706324,47.00171315,47.56527101,48.12046485,48.6825157,49.26665958,49.87811797,50.51197324,51.15681834,51.79794284,52.41794492,53.00313478,53.54817866,54.04772705,54.49991528,54.91916272,55.31614812,55.69866612,56.07922062,56.46942902,56.8758571,57.30170873,57.74989558,58.21971763,58.7071439,59.20343387,59.70023786,60.19288615,60.6772623,61.14907159,61.60876191,62.05607098,62.48785267,62.90353933,63.30280199,63.68815089,64.06452697,64.43365992,64.8005652,65.17079873,65.54568444,65.92515628,66.30764252,66.6897198,67.06643156,67.43150526,67.78202099,68.11628683,68.4332447,
Saudi Arabia,SAU,45.66626829,46.17439024,46.6945122,47.23614634,47.81126829,48.43839024,49.137,49.91512195,50.7752439,51.71387805,52.72453659,53.79721951,54.90895122,56.03621951,57.15804878,58.25692683,59.31936585,60.34136585,61.31790244,62.241,63.10465854,63.90841463,64.65878049,65.36219512,66.02109756,66.63682927,67.21170732,67.74817073,68.24965854,68.7212439,69.16702439,69.59219512,69.99792683,70.38595122,70.75636585,71.10929268,71.44329268,71.75429268,72.04017073,72.29885366,72.52621951,72.71663415,72.87146341,72.99460976,73.09346341,73.177,73.25817073,73.34507317,73.4457561,73.56426829,73.70160976,73.85485366,74.01602439,74.17763415,74.33721951,74.49334146,
Sudan,SDN,48.18763415,48.61153659,49.02746341,49.43792683,49.84387805,50.24836585,50.65336585,51.05785366,51.45782927,51.84829268,52.22121951,52.57014634,52.88753659,53.17043902,53.41631707,53.62373171,53.79414634,53.93258537,54.04907317,54.14907317,54.24112195,54.33168293,54.42478049,54.52436585,54.63543902,54.75897561,54.89446341,55.03936585,55.18968293,55.34739024,55.51446341,55.69085366,55.87958537,56.08117073,56.29865854,56.53307317,56.78595122,57.05587805,57.34439024,57.65058537,57.97497561,58.31663415,58.67556098,59.0502439,59.43814634,59.84082927,60.2622439,60.70087805,61.15060976,61.60239024,62.04258537,62.45553659,62.83219512,63.16704878,63.45853659,63.71073171,
Senegal,SEN,38.206,38.3632439,38.446,38.4632439,38.43597561,38.39568293,38.37585366,38.41597561,38.55056098,38.80858537,39.22053659,39.80790244,40.55621951,41.44046341,42.43914634,43.5187561,44.64031707,45.76734146,46.86982927,47.92680488,48.9427561,49.93670732,50.93314634,51.93860976,52.93809756,53.90414634,54.80078049,55.59702439,56.26790244,56.80090244,57.18309756,57.4094878,57.50660976,57.51136585,57.4562439,57.37960976,57.31934146,57.30336585,57.35914634,57.5082439,57.76580488,58.13556098,58.59617073,59.12768293,59.7185122,60.36192683,61.05407317,61.78417073,62.53507317,63.28678049,64.01443902,64.69536585,65.31887805,65.8787561,66.37258537,66.80441463,
Singapore,SGP,65.65982927,66.08719512,66.4322439,66.70080488,66.91021951,67.08580488,67.25595122,67.44573171,67.67373171,67.95107317,68.27941463,68.65046341,69.04290244,69.44031707,69.83478049,70.21970732,70.59397561,70.96090244,71.32334146,71.68273171,72.1902439,72.58780488,72.68780488,73.03658537,73.2902439,73.8902439,74.24634146,74.54878049,74.69756098,74.94634146,75.29512195,75.64634146,75.94634146,76.04634146,76.19756098,76.29512195,76.59512195,76.89756098,77.3,77.55121951,77.95121951,78.25121951,78.55121951,79.03902439,79.4902439,79.9902439,80.14146341,80.44146341,80.7902439,81.24146341,81.54146341,81.74390244,81.99512195,82.24634146,82.49512195,82.59512195,
Solomon Islands,SLB,49.38170732,49.88170732,50.38170732,50.88170732,51.38170732,51.88170732,52.38170732,52.88170732,53.38170732,53.88170732,54.38770732,54.90668293,55.43863415,55.97709756,56.51056098,57.03053659,57.52902439,57.98956098,58.38965854,58.70736585,58.89073171,58.88336585,58.6787561,58.30139024,57.79468293,57.24504878,56.75385366,56.41097561,56.27729268,56.37773171,56.7047561,57.21385366,57.82112195,58.45458537,59.08373171,59.69595122,60.29658537,60.90860976,61.54363415,62.19087805,62.83673171,63.46560976,64.06236585,64.61409756,65.11287805,65.5534878,65.93460976,66.26680488,66.56121951,66.82468293,67.06565854,67.29121951,67.50658537,67.71892683,67.93080488,68.1462439,
Sierra Leone,SLE,30.33153659,30.54043902,30.75278049,30.97756098,31.23039024,31.54263415,31.94821951,32.46282927,33.08695122,33.81039024,34.60909756,35.45190244,36.2952439,37.09973171,37.83678049,38.49307317,39.06802439,39.57226829,40.01226829,40.37673171,40.6502439,40.81770732,40.87036585,40.80695122,40.62831707,40.32480488,39.88626829,39.33065854,38.69407317,38.01858537,37.35341463,36.74834146,36.24658537,35.8857561,35.70139024,35.72478049,35.97414634,36.42619512,37.04680488,37.81253659,38.69014634,39.6454878,40.64290244,41.64912195,42.63919512,43.60307317,44.54807317,45.48836585,46.42763415,47.35021951,48.22895122,49.03473171,49.74909756,50.36312195,50.87878049,51.30817073,
El Salvador,SLV,49.94792683,50.61226829,51.23868293,51.82309756,52.36353659,52.865,53.33660976,53.78443902,54.21353659,54.62287805,54.99982927,55.33170732,55.60790244,55.82741463,55.99529268,56.11407317,56.18782927,56.23678049,56.28929268,56.37268293,56.52992683,56.79897561,57.19753659,57.73165854,58.39982927,59.19397561,60.09985366,61.074,62.07146341,63.05641463,63.988,64.83153659,65.57797561,66.22282927,66.76304878,67.20519512,67.56482927,67.87363415,68.15780488,68.43541463,68.71704878,69.00570732,69.29787805,69.58953659,69.88273171,70.17892683,70.47917073,70.78046341,71.08078049,71.37814634,71.67060976,71.95617073,72.23185366,72.49814634,72.75456098,73.00109756,
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.1195122,79.47317073,80.17317073,80.52439024,80.6195122,80.97317073,81.1195122,81.2195122,81.72195122,81.97560976,82.1804878,82.50609756,82.83170732,82.99554324,83.15937916,83.32321508,,,,,
